2023-03-11 17:57:20,740 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] Version.java:21 - HV000001: Hibernate Validator 8.0.0.Final
2023-03-11 17:57:20,818 [main] INFO  [com.ix.server.system.SystemApplication] StartupInfoLogger.java:51 - Starting SystemApplication using Java 17.0.2 with PID 21352 (E:\JAVA\my_projects\IX_Cloud\ix-server\ix-server-system\target\classes started by 1617595881@qq.com in E:\JAVA\my_projects\IX_Cloud)
2023-03-11 17:57:20,819 [main] INFO  [com.ix.server.system.SystemApplication] SpringApplication.java:638 - The following 1 profile is active: "dev"
2023-03-11 17:57:21,133 [main] WARN  [o.s.core.annotation.AnnotationTypeMapping] AnnotationTypeMapping.java:320 - Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.1. Please annotate the following attributes in @com.ix.framework.core.annotation.EnableIXFeignClients with appropriate @AliasFor declarations: [clients, basePackageClasses, basePackages, defaultConfiguration]
2023-03-11 17:57:21,167 [main] INFO  [c.a.cloud.nacos.configdata.NacosConfigDataLoader] DeferredLog.java:250 - [Nacos Config] Load config[dataId=ix-server-system-dev.yml, group=DEFAULT_GROUP] success
2023-03-11 17:57:21,167 [main] INFO  [c.a.cloud.nacos.configdata.NacosConfigDataLoader] DeferredLog.java:250 - [Nacos Config] Load config[dataId=ix-app-dev.yml, group=DEFAULT_GROUP] success
2023-03-11 17:57:23,783 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:291 - Multiple Spring Data modules found, entering strict repository configuration mode
2023-03-11 17:57:23,788 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:138 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-03-11 17:57:23,832 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:208 - Finished Spring Data repository scanning in 17 ms. Found 0 Redis repository interfaces.
2023-03-11 17:57:24,181 [main] INFO  [o.springframework.cloud.context.scope.GenericScope] GenericScope.java:282 - BeanFactory id=f1ea54da-2a9b-34fa-ab7a-027904e89c62
2023-03-11 17:57:24,349 [main] WARN  [o.s.core.LocalVariableTableParameterNameDiscoverer] LocalVariableTableParameterNameDiscoverer.java:123 - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ix.framework.log.aspect.SysLogAspect
2023-03-11 17:57:24,350 [main] WARN  [o.s.core.LocalVariableTableParameterNameDiscoverer] LocalVariableTableParameterNameDiscoverer.java:123 - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ix.framework.log.aspect.SysLogAspect
2023-03-11 17:57:24,353 [main] WARN  [o.s.core.LocalVariableTableParameterNameDiscoverer] LocalVariableTableParameterNameDiscoverer.java:123 - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ix.framework.security.aspect.IXSecurityInnerAspect
2023-03-11 17:57:24,958 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-03-11 17:57:24,961 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-03-11 17:57:24,962 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$855/0x000000080136c4b0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-03-11 17:57:24,967 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
